RegionName,Date,ZHVI,Income Needed
"Napa, CA",2015-10-31,578634.0569355993,110555.34672063834
"Los Angeles, CA",2015-11-30,492748.3138509317,100800.47557122986
"San Francisco, CA",2015-11-30,759046.8674157747,146101.42738852283
"Riverside, CA",2015-11-30,294722.34308839747,62219.00647795433
"San Diego, CA",2015-11-30,496670.1600663566,97962.08510637216
"Sacramento, CA",2015-11-30,339885.21078581794,68307.19682918096
"San Jose, CA",2015-11-30,891324.4509852641,170546.2032565828
"Fresno, CA",2015-11-30,210844.95365966717,44281.65478885021
"Bakersfield, CA",2015-11-30,188678.17477084213,41059.74612276621
"Oxnard, CA",2015-11-30,531309.2951684662,104414.42443096956
"Stockton, CA",2015-11-30,293580.7013939052,59441.11643637301
"Modesto, CA",2015-11-30,248123.16605888543,49769.14315144288
"Santa Rosa, CA",2015-11-30,549608.4355099886,106389.02648387804
"Visalia, CA",2015-11-30,174815.6920173887,37425.12666607751
"Vallejo, CA",2015-11-30,352355.6704846779,70973.13564175097
"Santa Maria, CA",2015-11-30,528000.3209190075,102997.67033095517
"Salinas, CA",2015-11-30,460257.1464817824,89865.1077957952
"San Luis Obispo, CA",2015-11-30,480459.2723370927,97308.18500948578
"Merced, CA",2015-11-30,207843.9190047947,42710.815067544136
"Santa Cruz, CA",2015-11-30,691324.896099455,132120.21824441548
"Chico, CA",2015-11-30,248992.96531251157,51047.18136100895
"Redding, CA",2015-11-30,224696.39566805915,46583.24147597404
"El Centro, CA",2015-11-30,193762.482673443,39481.76599729277
"Yuba City, CA",2015-11-30,220270.42918289665,46317.8289190401
"Madera, CA",2015-11-30,209934.4693420951,43179.58916796312
"Hanford, CA",2015-11-30,181535.42600893663,37962.451043160574
"Napa, CA",2015-11-30,579835.144293303,113331.84779380324
"Los Angeles, CA",2015-12-31,487595.4835437308,100346.646793705
"San Francisco, CA",2015-12-31,761279.8508285295,147819.60201332511
"Riverside, CA",2015-12-31,294152.3466082001,62449.35422438402
"San Diego, CA",2015-12-31,497789.5777986837,98959.02667205852
"Sacramento, CA",2015-12-31,340741.17082448123,69006.17187151684
"San Jose, CA",2015-12-31,892410.545459599,172915.74198612885
"Fresno, CA",2015-12-31,211267.6070006639,44661.458745866985
"Bakersfield, CA",2015-12-31,188993.02192304347,41418.95623561959
"Oxnard, CA",2015-12-31,532045.1363177998,105287.52966082774
"Stockton, CA",2015-12-31,295346.1272581943,60114.07097836765
"Modesto, CA",2015-12-31,249637.8325504039,50349.01664788935
"Santa Rosa, CA",2015-12-31,552097.1590371907,107699.90552852162
"Visalia, CA",2015-12-31,174022.31559892197,37434.80354015493
"Vallejo, CA",2015-12-31,353962.2209550781,71605.75009087955
"Santa Maria, CA",2015-12-31,529471.4382587991,103954.37018380314
"Salinas, CA",2015-12-31,462389.03580073314,91004.4517472132
"San Luis Obispo, CA",2015-12-31,474806.4180804639,96863.97240083064
"Merced, CA",2015-12-31,209251.79489537483,43202.70908234593
"Santa Cruz, CA",2015-12-31,690756.1229506701,133675.59770099912
"Chico, CA",2015-12-31,248966.81080643227,51568.64936840639
"Redding, CA",2015-12-31,224239.545977557,46972.638991108615
"El Centro, CA",2015-12-31,194714.00610046965,40010.339652937466
"Yuba City, CA",2015-12-31,220671.8761419312,46698.80110560413
"Madera, CA",2015-12-31,210141.9779110744,43618.39056220858
"Hanford, CA",2015-12-31,181621.39268414376,38319.24936869573
"Napa, CA",2015-12-31,585281.5368868014,114954.45100748962
"Los Angeles, CA",2016-01-31,505248.1561685698,100298.04859056648
"San Francisco, CA",2016-01-31,768115.3458549007,148758.60523553556
"Riverside, CA",2016-01-31,297510.58816902025,62632.160344200194
"San Diego, CA",2016-01-31,500896.3539529577,98635.84963500463
"Sacramento, CA",2016-01-31,342089.8735410382,69003.98724936918
"San Jose, CA",2016-01-31,902313.8255897718,175170.5321529751
"Fresno, CA",2016-01-31,211816.23102182397,44359.069969542485
"Bakersfield, CA",2016-01-31,189892.40698845236,41305.796269645776
"Oxnard, CA",2016-01-31,534883.2675425814,104759.5532875607
"Stockton, CA",2016-01-31,296845.84111268935,60165.36597375356
"Modesto, CA",2016-01-31,250533.91959981283,50553.32434540001
"Santa Rosa, CA",2016-01-31,552367.5064296124,107161.6789041276
"Visalia, CA",2016-01-31,176076.6559119077,36823.639902319424
"Vallejo, CA",2016-01-31,356557.2938963309,71285.07056910565
"Santa Maria, CA",2016-01-31,536695.0426048205,104262.61526718232
"Salinas, CA",2016-01-31,467884.1029726958,91130.65961487989
"San Luis Obispo, CA",2016-01-31,484888.673052566,95254.39939900165
"Merced, CA",2016-01-31,209614.11233308143,43236.38944436671
"Santa Cruz, CA",2016-01-31,696934.6926907871,133239.9008910182
"Chico, CA",2016-01-31,250297.92796317645,51601.88103079435
"Redding, CA",2016-01-31,224570.01184665368,46708.7563104601
"El Centro, CA",2016-01-31,195781.96588941343,40663.14579492975
"Yuba City, CA",2016-01-31,221571.24070524704,46518.0598529453
"Madera, CA",2016-01-31,211461.62621912747,44234.20838321546
"Hanford, CA",2016-01-31,181953.73039414108,37870.3717755991
"Napa, CA",2016-01-31,590309.7422360913,115207.98859877008
"Los Angeles, CA",2016-02-29,522900.8287934089,100053.03416180144
"San Francisco, CA",2016-02-29,777530.1198036997,147652.2950398547
"Riverside, CA",2016-02-29,301708.4191475319,61999.46508120949
"San Diego, CA",2016-02-29,504609.4567693924,97536.61414218695
"Sacramento, CA",2016-02-29,343814.95854798314,68318.52577088283
"San Jose, CA",2016-02-29,917593.034141887,173540.10851589672
"Fresno, CA",2016-02-29,212487.10940989057,43815.7745717991
"Bakersfield, CA",2016-02-29,190673.3691929047,40829.33042219916
"Oxnard, CA",2016-02-29,538643.0632135223,103549.31239192373
"Stockton, CA",2016-02-29,298618.82378265733,59588.31438449388
"Modesto, CA",2016-02-29,252044.35916650176,50072.54969008615
"Santa Rosa, CA",2016-02-29,553913.350719368,105983.86265790422
"Visalia, CA",2016-02-29,178495.67352377146,36528.44188334732
"Vallejo, CA",2016-02-29,359208.2942263069,70498.91797673872
"Santa Maria, CA",2016-02-29,542702.6579727005,103350.63254134198
"Salinas, CA",2016-02-29,472077.9177492047,90411.86563332909
"San Luis Obispo, CA",2016-02-29,496816.50612856087,94674.92906326803
"Merced, CA",2016-02-29,210198.27263991683,42727.3956582136
"Santa Cruz, CA",2016-02-29,706456.009207767,132304.000012225
"Chico, CA",2016-02-29,251313.2737870552,51059.08041952242
"Redding, CA",2016-02-29,224602.4956948406,46019.77436075062
"El Centro, CA",2016-02-29,196507.89735123987,40188.61017030343
"Yuba City, CA",2016-02-29,222681.3276903513,46033.480372890095
"Madera, CA",2016-02-29,212439.8627169419,43749.17475508802
"Hanford, CA",2016-02-29,182704.7219590101,37296.63047528346
"Napa, CA",2016-02-29,595564.4700494426,114153.59689934288
"Los Angeles, CA",2016-03-31,535672.5035255201,102655.5381064694
"San Francisco, CA",2016-03-31,784943.9301050884,149592.1644252574
"Riverside, CA",2016-03-31,304288.33041226014,62749.97900878063
"San Diego, CA",2016-03-31,507520.48640499,98429.65275530113
"Sacramento, CA",2016-03-31,346024.35409802035,69077.33565881326
"San Jose, CA",2016-03-31,926344.207919006,174870.49933873213
"Fresno, CA",2016-03-31,212946.55042567744,44109.997202413055
"Bakersfield, CA",2016-03-31,190671.08566999703,41102.9866530212
"Oxnard, CA",2016-03-31,541590.8037785791,104613.29162042485
"Stockton, CA",2016-03-31,299997.8956813925,60255.22273949811
"Modesto, CA",2016-03-31,252915.0840753079,50568.733030252246
"Santa Rosa, CA",2016-03-31,555997.5190508597,107009.78421636934
"Visalia, CA",2016-03-31,180737.2515695397,37105.90628680006
"Vallejo, CA",2016-03-31,360576.00565904274,71107.92723184172
"Santa Maria, CA",2016-03-31,544905.2456582292,104584.32489412883
"Salinas, CA",2016-03-31,472694.2518494102,91319.8507816102
"San Luis Obispo, CA",2016-03-31,507636.7823129816,96876.38073828178
"Merced, CA",2016-03-31,210764.32809545577,43095.96758715475
"Santa Cruz, CA",2016-03-31,708941.8656584229,134168.58934703513
"Chico, CA",2016-03-31,251708.4645518033,51433.87778198628
"Redding, CA",2016-03-31,225326.69470632504,46312.26618035015
"El Centro, CA",2016-03-31,196847.36403805544,40490.94498965368
"Yuba City, CA",2016-03-31,223462.78892431784,46528.01480143145
"Madera, CA",2016-03-31,213114.1226164839,44148.73540612082
"Hanford, CA",2016-03-31,183802.54365532167,37577.77275086256
"Napa, CA",2016-03-31,597556.6736578493,115306.80284827037
"Los Angeles, CA",2016-04-30,545127.6426938699,103559.54275725957
"San Francisco, CA",2016-04-30,792317.2816645555,149221.97082353695
"Riverside, CA",2016-04-30,308075.7674112831,62787.71499512938
"San Diego, CA",2016-04-30,510693.4369181635,97982.47244463286
"Sacramento, CA",2016-04-30,350231.94608226593,68971.37615995247
"San Jose, CA",2016-04-30,936138.9229921964,173259.60687081146
"Fresno, CA",2016-04-30,214991.5326514933,43899.53559491232
"Bakersfield, CA",2016-04-30,192163.825728269,40912.60671055655
"Oxnard, CA",2016-04-30,545402.4258921258,104246.99488217809
"Stockton, CA",2016-04-30,303532.057115646,60263.52702244076
"Modesto, CA",2016-04-30,256009.15775814225,50431.48189472481
"Santa Rosa, CA",2016-04-30,560750.5124074755,106642.21480390384
"Visalia, CA",2016-04-30,184057.40662825308,37224.18800941005
"Vallejo, CA",2016-04-30,364767.15260372456,70923.35197638381
"Santa Maria, CA",2016-04-30,547706.2586145294,104091.12374956094
"Salinas, CA",2016-04-30,476246.5856721748,90921.74888598888
"San Luis Obispo, CA",2016-04-30,517864.4005079557,97705.66897519564
"Merced, CA",2016-04-30,213397.43049648803,42984.38325602175
"Santa Cruz, CA",2016-04-30,713357.3551880474,133977.0781758739
"Chico, CA",2016-04-30,254108.3104443328,51106.0161556182
"Redding, CA",2016-04-30,226915.17770015,46068.33149122723
"El Centro, CA",2016-04-30,197945.59130259356,40353.65434563802
"Yuba City, CA",2016-04-30,227105.6041969677,46545.670477996246
"Madera, CA",2016-04-30,215229.8853407484,43989.48956963451
"Hanford, CA",2016-04-30,186210.88749615828,37606.04761807302
"Napa, CA",2016-04-30,602480.1243898524,114929.72600662448
"Los Angeles, CA",2016-05-31,552402.3913926863,104595.32254576142
"San Francisco, CA",2016-05-31,797467.7027015609,149352.19023390985
"Riverside, CA",2016-05-31,311444.1845739924,63188.12094385266
"San Diego, CA",2016-05-31,514591.43432546506,98151.04683691336
"Sacramento, CA",2016-05-31,354591.64207174885,69339.12453688332
"San Jose, CA",2016-05-31,942954.9294598206,172249.05277248367
"Fresno, CA",2016-05-31,216737.98279432984,43965.38400001425
"Bakersfield, CA",2016-05-31,193273.6750742212,40921.87517549961
"Oxnard, CA",2016-05-31,548034.3441999329,104483.64443813048
"Stockton, CA",2016-05-31,308080.5642436485,60679.53082084872
"Modesto, CA",2016-05-31,259246.50566446755,50589.05557399328
"Santa Rosa, CA",2016-05-31,564896.1831243791,106832.17578489437
"Visalia, CA",2016-05-31,187049.5241738378,37548.05657460345
"Vallejo, CA",2016-05-31,369285.3178811119,71302.3432909356
"Santa Maria, CA",2016-05-31,550182.3077612416,104120.48922155982
"Salinas, CA",2016-05-31,479949.6902273018,91019.35412734355
"San Luis Obispo, CA",2016-05-31,525776.104399004,98787.26194976846
"Merced, CA",2016-05-31,215587.5057043908,43188.5123642984
"Santa Cruz, CA",2016-05-31,718637.3086471385,134024.71832290333
"Chico, CA",2016-05-31,257134.1472498956,51156.23219857661
"Redding, CA",2016-05-31,227750.3638698732,46130.984753123215
"El Centro, CA",2016-05-31,198959.3342940658,40509.08958028726
"Yuba City, CA",2016-05-31,230008.9975916904,46871.440779460405
"Madera, CA",2016-05-31,217369.7824581204,44100.49182733557
"Hanford, CA",2016-05-31,188219.07544276436,37961.59952517016
"Napa, CA",2016-05-31,609219.6076681437,115432.28495089278
"Los Angeles, CA",2016-06-30,559690.1556783433,105166.3558761124
"San Francisco, CA",2016-06-30,801531.305948268,148823.466311305
"Riverside, CA",2016-06-30,314704.6841144574,63449.28305707683
"San Diego, CA",2016-06-30,518730.8586669285,98218.9763668627
"Sacramento, CA",2016-06-30,358452.3449313289,69505.27128066887
"San Jose, CA",2016-06-30,944035.0664957822,170776.33545031535
"Fresno, CA",2016-06-30,218737.81204411548,43993.78817101844
"Bakersfield, CA",2016-06-30,193927.8694155081,40874.02831106645
"Oxnard, CA",2016-06-30,552493.0881853983,104464.36036467207
"Stockton, CA",2016-06-30,311538.1725632142,60929.99161254583
"Modesto, CA",2016-06-30,262611.95899607183,50691.32804666179
"Santa Rosa, CA",2016-06-30,573185.0066620256,106909.95807811397
"Visalia, CA",2016-06-30,189504.0662538056,37783.04282910357
"Vallejo, CA",2016-06-30,373460.4043569861,71690.82862349022
"Santa Maria, CA",2016-06-30,553318.3117870127,103849.76439919526
"Salinas, CA",2016-06-30,484923.6752976728,91059.54125835629
"San Luis Obispo, CA",2016-06-30,535150.831605441,99374.28224781754
"Merced, CA",2016-06-30,218049.2064550888,43295.08682404841
"Santa Cruz, CA",2016-06-30,725689.2662565565,133706.88652530557
"Chico, CA",2016-06-30,260019.40372107664,51166.9059918649
"Redding, CA",2016-06-30,229037.6810312076,46035.33325960793
"El Centro, CA",2016-06-30,200855.5140887653,40612.94386939544
"Yuba City, CA",2016-06-30,232617.8476904564,47090.01790695778
"Madera, CA",2016-06-30,218573.9694824025,44081.57633674141
"Hanford, CA",2016-06-30,189719.04970425612,38247.10717495232
"Napa, CA",2016-06-30,614195.0770630866,115455.41022934922
"Los Angeles, CA",2016-07-31,552010.9251817274,104068.58295660026
"San Francisco, CA",2016-07-31,800119.168037241,146632.8610023198
"Riverside, CA",2016-07-31,316095.0238315065,63024.59625505452
"San Diego, CA",2016-07-31,522038.5864197983,97351.57046952602
"Sacramento, CA",2016-07-31,361946.5103640061,68964.10160523995
"San Jose, CA",2016-07-31,921524.8925461748,167196.68121332346
"Fresno, CA",2016-07-31,220502.0626600526,43653.266196988734
"Bakersfield, CA",2016-07-31,195292.11453483123,40405.76127514595
"Oxnard, CA",2016-07-31,555703.5344965028,103451.79681898328
"Stockton, CA",2016-07-31,315227.4246313518,60604.93511273725
"Modesto, CA",2016-07-31,265306.8064779996,50419.61248887044
"Santa Rosa, CA",2016-07-31,580585.7660156724,106131.07065547643
"Visalia, CA",2016-07-31,191594.5044235002,37648.063564700766
"Vallejo, CA",2016-07-31,379070.06559393456,71469.68552945189
"Santa Maria, CA",2016-07-31,554801.7509969939,102605.1256219676
"Salinas, CA",2016-07-31,487135.5000233288,90246.47386528614
"San Luis Obispo, CA",2016-07-31,540890.5487202919,98866.5431604609
"Merced, CA",2016-07-31,221225.43315042983,43045.76269854609
"Santa Cruz, CA",2016-07-31,729261.3992680775,132021.1180808064
"Chico, CA",2016-07-31,262555.68313457235,50699.20076081925
"Redding, CA",2016-07-31,230739.18240021027,45511.47711349592
"El Centro, CA",2016-07-31,202520.45282931,40278.51335546576
"Yuba City, CA",2016-07-31,235525.705512362,46855.81225758298
"Madera, CA",2016-07-31,220396.46780248889,43680.08410441711
"Hanford, CA",2016-07-31,191490.65523166792,38078.516378504224
"Napa, CA",2016-07-31,618456.0640816663,114210.06218262768
"Los Angeles, CA",2016-08-31,538888.5893835098,103394.8419898094
"San Francisco, CA",2016-08-31,798390.8541303332,146282.62816957582
"Riverside, CA",2016-08-31,316693.2468217366,63202.93071546813
"San Diego, CA",2016-08-31,523998.73473815335,97662.7775909274
"Sacramento, CA",2016-08-31,364181.8868889948,69133.39269333551
"San Jose, CA",2016-08-31,899123.3729061801,165072.44923326423
"Fresno, CA",2016-08-31,222042.33270745672,43878.59726804485
"Bakersfield, CA",2016-08-31,196337.3318405129,40381.61534015742
"Oxnard, CA",2016-08-31,557052.3668494808,103640.50416454911
"Stockton, CA",2016-08-31,318074.27579038026,60909.09346813431
"Modesto, CA",2016-08-31,266837.4401381174,50711.97051557239
"Santa Rosa, CA",2016-08-31,581367.1015215062,106612.93758841675
"Visalia, CA",2016-08-31,193388.7653123733,37877.59007753636
"Vallejo, CA",2016-08-31,381824.8133950412,72109.65583591915
"Santa Maria, CA",2016-08-31,553986.3506082676,102616.61274044515
"Salinas, CA",2016-08-31,489554.6938527673,90531.1111316533
"San Luis Obispo, CA",2016-08-31,543365.5534920943,99460.5704757718
"Merced, CA",2016-08-31,222858.213000482,43256.23676018527
"Santa Cruz, CA",2016-08-31,731056.6439874546,131953.11961569762
"Chico, CA",2016-08-31,263555.02464157407,50858.90358786196
"Redding, CA",2016-08-31,232128.68306071244,45534.71562701604
"El Centro, CA",2016-08-31,204263.99951561532,40343.04319528899
"Yuba City, CA",2016-08-31,237452.23549217245,47132.30879550434
"Madera, CA",2016-08-31,220746.72033944435,43677.917114631455
"Hanford, CA",2016-08-31,193456.811060882,38262.15278556992
"Napa, CA",2016-08-31,619915.4459099297,114187.2996914681
"Los Angeles, CA",2016-09-30,529445.8645213933,102431.16052174882
"San Francisco, CA",2016-09-30,793299.3782015883,146437.50235536555
"Riverside, CA",2016-09-30,311228.8841673439,63175.28057321984
"San Diego, CA",2016-09-30,524419.5801297826,98185.83900830997
"Sacramento, CA",2016-09-30,365508.859935065,69577.29921353071
"San Jose, CA",2016-09-30,878577.4105783781,163271.03089651203
"Fresno, CA",2016-09-30,223246.43492005524,44248.25700099303
"Bakersfield, CA",2016-09-30,197019.37679155127,40502.71978775696
"Oxnard, CA",2016-09-30,556838.0521876696,104004.11224259206
"Stockton, CA",2016-09-30,320006.62953216775,61399.89463324266
"Modesto, CA",2016-09-30,267992.95873489405,51115.88501355791
"Santa Rosa, CA",2016-09-30,578518.9305238753,107072.3977931029
"Visalia, CA",2016-09-30,194603.6362280412,38184.92403294387
"Vallejo, CA",2016-09-30,383970.637243002,72919.0344474425
"Santa Maria, CA",2016-09-30,552375.4782271552,102950.34163228796
"Salinas, CA",2016-09-30,490552.7720229568,91125.27676061058
"San Luis Obispo, CA",2016-09-30,544453.2535704821,100417.730485068
"Merced, CA",2016-09-30,224162.11824984848,43587.80447588724
"Santa Cruz, CA",2016-09-30,728891.3861335763,132267.76028656054
"Chico, CA",2016-09-30,264344.865288234,51199.65255882972
"Redding, CA",2016-09-30,232953.92980014192,45778.42942402839
"El Centro, CA",2016-09-30,204801.5691565842,40449.65713219398
"Yuba City, CA",2016-09-30,239039.54603896145,47556.898776931805
"Madera, CA",2016-09-30,219127.0165613747,43729.77664086628
"Hanford, CA",2016-09-30,194904.55685051496,38508.89433935491
"Napa, CA",2016-09-30,619913.9794697044,114593.27450336516
"Los Angeles, CA",2016-10-31,523034.0991018695,101683.05053769155
